factor,bucket,scope_type,scope_value,target,test_season,train_first_season,train_last_season,train_seasons,train_market_matches,test_market_matches,sample_threshold_pass,train_hit_rate,test_hit_rate,train_avg_market_novig,test_avg_market_novig,train_calibration_pp,test_calibration_pp,train_flat_bet_roi_pct,test_flat_bet_roi_pct,train_calibration_sign,test_calibration_sign,calibration_sign_persists,train_roi_sign,test_roi_sign,roi_sign_persists,research_only,operational_betting_authority,creates_signal,promotes_factor,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,AWAY,2021,2018,2020,3,4,1,false,0.75,0.0,0.33876,0.33131,41.124,-33.131,108.25,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,OVER25,2021,2018,2020,3,4,1,false,0.75,0.0,0.52484,0.53543,22.516,-53.543,36.75,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,UNDER25,2021,2018,2020,3,4,1,false,0.25,1.0,0.47516,0.46457,-22.516,53.543,-53.75,104.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,HOME,2023,2018,2021,4,5,1,false,0.4,0.0,0.42895,0.40396,-2.895,-40.396,-27.2,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,DRAW,2023,2018,2021,4,5,1,false,0.0,0.0,0.23378,0.27884,-23.378,-27.884,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,AWAY,2023,2018,2021,4,5,1,false,0.6,1.0,0.33727,0.3172,26.273,68.28,66.6,198.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,OVER25,2023,2018,2021,4,5,1,false,0.6,0.0,0.52696,0.50265,7.304,-50.265,9.4,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,UNDER25,2023,2018,2021,4,5,1,false,0.4,1.0,0.47304,0.49735,-7.304,50.265,-22.2,90.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,HOME,2024,2018,2023,5,6,1,false,0.33333,1.0,0.42478,0.69236,-9.145,30.764,-39.333,36.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,DRAW,2024,2018,2023,5,6,1,false,0.0,0.0,0.24129,0.18646,-24.129,-18.646,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,AWAY,2024,2018,2023,5,6,1,false,0.66667,0.0,0.33392,0.12118,33.274,-12.118,88.5,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,OVER25,2024,2018,2023,5,6,1,false,0.5,0.0,0.5229,0.62095,-2.29,-62.095,-8.833,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SC0,UNDER25,2024,2018,2023,5,6,1,false,0.5,1.0,0.4771,0.37905,2.29,62.095,-3.5,149.0,POSITIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,HOME,2019,2017,2018,2,0,5,false,,0.6,,0.52148,,7.852,,-6.4,UNKNOWN,POSITIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,DRAW,2019,2017,2018,2,0,5,false,,0.0,,0.25736,,-25.736,,-100.0,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,AWAY,2019,2017,2018,2,0,5,false,,0.4,,0.22116,,17.884,,15.4,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,OVER25,2019,2017,2018,2,0,5,false,,0.6,,0.49479,,10.521,,30.0,UNKNOWN,POSITIVE,,UNKNOWN,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,UNDER25,2019,2017,2018,2,0,5,false,,0.4,,0.50521,,-10.521,,-13.8,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,HOME,2020,2017,2019,3,5,5,false,0.6,0.4,0.52148,0.4945,7.852,-9.45,-6.4,-28.0,POSITIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,DRAW,2020,2017,2019,3,5,5,false,0.0,0.2,0.25736,0.25059,-25.736,-5.059,-100.0,-37.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,AWAY,2020,2017,2019,3,5,5,false,0.4,0.4,0.22116,0.25492,17.884,14.508,15.4,32.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,OVER25,2020,2017,2019,3,5,5,false,0.6,0.2,0.49479,0.53964,10.521,-33.964,30.0,-70.8,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,UNDER25,2020,2017,2019,3,5,5,false,0.4,0.8,0.50521,0.46036,-10.521,33.964,-13.8,59.8,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,HOME,2021,2017,2020,4,10,4,false,0.5,1.0,0.50799,0.45498,-0.799,54.502,-17.2,112.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,DRAW,2021,2017,2020,4,10,4,false,0.1,0.0,0.25398,0.28257,-15.398,-28.257,-68.5,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,AWAY,2021,2017,2020,4,10,4,false,0.4,0.0,0.23804,0.26245,16.196,-26.245,23.7,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,OVER25,2021,2017,2020,4,10,4,false,0.4,0.5,0.51722,0.48349,-11.722,1.651,-20.4,3.5,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,UNDER25,2021,2017,2020,4,10,4,false,0.6,0.5,0.48278,0.51651,11.722,-1.651,23.0,-3.5,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,HOME,2022,2017,2021,5,14,6,false,0.64286,0.33333,0.49284,0.45358,15.002,-12.024,19.714,-6.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,DRAW,2022,2017,2021,5,14,6,false,0.07143,0.5,0.26215,0.27652,-19.072,22.348,-77.5,82.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,AWAY,2022,2017,2021,5,14,6,false,0.28571,0.16667,0.24501,0.2699,4.07,-10.324,-11.643,-34.167,POSITIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,OVER25,2022,2017,2021,5,14,6,false,0.42857,0.0,0.50758,0.47257,-7.901,-47.257,-13.571,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,UNDER25,2022,2017,2021,5,14,6,false,0.57143,1.0,0.49242,0.52743,7.901,47.257,15.429,82.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,HOME,2023,2017,2022,6,20,3,false,0.55,0.0,0.48106,0.4327,6.894,-43.27,12.0,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,DRAW,2023,2017,2022,6,20,3,false,0.2,0.66667,0.26646,0.26674,-6.646,39.992,-29.65,142.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,AWAY,2023,2017,2022,6,20,3,false,0.25,0.33333,0.25248,0.30056,-0.248,3.277,-18.4,-10.0,NEUTRAL,POSITIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,OVER25,2023,2017,2022,6,20,3,false,0.3,0.33333,0.49708,0.54637,-19.708,-21.303,-39.5,-43.333,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,UNDER25,2023,2017,2022,6,20,3,false,0.7,0.66667,0.50292,0.45363,19.708,21.303,35.4,39.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,HOME,2024,2017,2023,7,23,8,false,0.47826,0.75,0.47475,0.42116,0.351,32.884,-2.609,93.125,POSITIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,DRAW,2024,2017,2023,7,23,8,false,0.26087,0.125,0.2665,0.26996,-0.563,-14.496,-7.261,-61.625,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,AWAY,2024,2017,2023,7,23,8,false,0.26087,0.125,0.25875,0.30887,0.212,-18.387,-17.304,-57.0,NEUTRAL,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,OVER25,2024,2017,2023,7,23,8,false,0.30435,0.375,0.50351,0.49209,-19.916,-11.709,-40.0,-27.625,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,UNDER25,2024,2017,2023,7,23,8,false,0.69565,0.625,0.49649,0.50791,19.916,11.709,35.87,15.5,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,HOME,2025,2017,2024,8,31,5,false,0.54839,0.4,0.46092,0.41265,8.746,-1.265,22.097,-18.8,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,DRAW,2025,2017,2024,8,31,5,false,0.22581,0.2,0.26739,0.23484,-4.158,-3.484,-21.29,-33.6,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,AWAY,2025,2017,2024,8,31,5,false,0.22581,0.4,0.27169,0.3525,-4.588,4.75,-27.548,-28.6,NEGATIVE,POSITIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,OVER25,2025,2017,2024,8,31,5,false,0.32258,0.2,0.50056,0.60203,-17.798,-40.203,-36.806,-73.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,SP1,UNDER25,2025,2017,2024,8,31,5,false,0.67742,0.8,0.49944,0.39797,17.798,40.203,30.613,96.2,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,HOME,2021,2018,2019,2,1,1,false,0.0,1.0,0.37287,0.59,-37.287,41.0,-100.0,60.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,DRAW,2021,2018,2019,2,1,1,false,1.0,0.0,0.27128,0.24082,72.872,-24.082,245.0,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,AWAY,2021,2018,2019,2,1,1,false,0.0,0.0,0.35586,0.16918,-35.586,-16.918,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,OVER25,2021,2018,2019,2,1,1,false,0.0,1.0,0.54974,0.50132,-54.974,49.868,-100.0,89.0,NEGATIVE,POSITIVE,,NEGATIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,UNDER25,2021,2018,2019,2,1,1,false,1.0,0.0,0.45026,0.49868,54.974,-49.868,110.0,-100.0,POSITIVE,NEGATIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,HOME,2022,2018,2021,3,2,2,false,0.5,0.5,0.48144,0.51049,1.856,-1.049,-20.0,-34.0,POSITIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,DRAW,2022,2018,2021,3,2,2,false,0.5,0.5,0.25605,0.2296,24.395,27.04,72.5,68.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,AWAY,2022,2018,2021,3,2,2,false,0.0,0.0,0.26252,0.25991,-26.252,-25.991,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,OVER25,2022,2018,2021,3,2,2,false,0.5,0.0,0.52553,0.53663,-2.553,-53.663,-5.5,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,UNDER25,2022,2018,2021,3,2,2,false,0.5,1.0,0.47447,0.46337,2.553,53.663,5.0,109.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,HOME,2024,2018,2022,4,4,1,false,0.5,0.0,0.49596,0.41299,0.404,-41.299,-27.0,-100.0,POSITIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,DRAW,2024,2018,2022,4,4,1,false,0.5,1.0,0.24282,0.27176,25.718,72.824,70.25,248.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,AWAY,2024,2018,2022,4,4,1,false,0.0,0.0,0.26121,0.31525,-26.121,-31.525,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,OVER25,2024,2018,2022,4,4,1,false,0.25,0.0,0.53108,0.58462,-28.108,-58.462,-52.75,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,UNDER25,2024,2018,2022,4,4,1,false,0.75,1.0,0.46892,0.41538,28.108,58.462,57.0,128.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,HOME,2025,2018,2024,5,5,1,false,0.4,0.0,0.47937,0.21287,-7.937,-21.287,-41.6,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,DRAW,2025,2018,2024,5,5,1,false,0.6,1.0,0.24861,0.2494,35.139,75.06,105.8,273.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,AWAY,2025,2018,2024,5,5,1,false,0.0,0.0,0.27202,0.53772,-27.202,-53.772,-100.0,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,OVER25,2025,2018,2024,5,5,1,false,0.2,0.0,0.54179,0.52941,-34.179,-52.941,-62.2,-100.0,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,BOTH,LEAGUE,T1,UNDER25,2025,2018,2024,5,5,1,false,0.8,1.0,0.45821,0.47059,34.179,52.941,71.2,98.0,POSITIVE,POSITIVE,,POSITIVE,POSITIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,HOME,2019,2017,2018,2,83,211,false,0.62651,0.64455,0.57969,0.6153,4.681,2.925,1.048,-3.019,POSITIVE,POSITIVE,,POSITIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,DRAW,2019,2017,2018,2,83,211,false,0.20482,0.22749,0.22806,0.21107,-2.324,1.642,-15.398,-7.512,NEGATIVE,POSITIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,AWAY,2019,2017,2018,2,83,211,false,0.16867,0.12796,0.19225,0.17363,-2.357,-4.566,-21.723,-27.019,NEGATIVE,NEGATIVE,,NEGATIVE,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,OVER25,2019,2017,2018,2,0,167,false,,0.60479,,0.58321,,2.158,,-1.204,UNKNOWN,POSITIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,UNDER25,2019,2017,2018,2,0,167,false,,0.39521,,0.41679,,-2.158,,-9.605,UNKNOWN,NEGATIVE,,UNKNOWN,NEGATIVE,,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,HOME,2020,2017,2019,3,294,202,true,0.63946,0.57426,0.60525,0.59712,3.421,-2.287,-1.871,-9.54,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,DRAW,2020,2017,2019,3,294,202,true,0.22109,0.20297,0.21587,0.2123,0.522,-0.933,-9.738,-13.832,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,AWAY,2020,2017,2019,3,294,202,true,0.13946,0.22277,0.17888,0.19057,-3.943,3.22,-25.524,14.124,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,OVER25,2020,2017,2019,3,167,162,true,0.60479,0.59877,0.58321,0.57885,2.158,1.992,-1.204,-2.827,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,UNDER25,2020,2017,2019,3,167,162,true,0.39521,0.40123,0.41679,0.42115,-2.158,-1.992,-9.605,-13.185,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,HOME,2021,2017,2020,4,496,232,true,0.6129,0.59483,0.60194,0.60203,1.096,-0.721,-4.994,-2.767,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,DRAW,2021,2017,2020,4,496,232,true,0.21371,0.21121,0.21442,0.21428,-0.071,-0.307,-11.405,-3.5,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,AWAY,2021,2017,2020,4,496,232,true,0.17339,0.19397,0.18364,0.18369,-1.026,1.028,-9.377,-1.409,NEGATIVE,POSITIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,OVER25,2021,2017,2020,4,329,191,true,0.60182,0.58639,0.58106,0.57154,2.076,1.485,-2.003,-2.749,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,UNDER25,2021,2017,2020,4,329,191,true,0.39818,0.41361,0.41894,0.42846,-2.076,-1.485,-11.368,-6.901,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,HOME,2022,2017,2021,5,728,256,true,0.60714,0.65625,0.60197,0.60179,0.517,5.446,-4.284,4.625,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,DRAW,2022,2017,2021,5,728,256,true,0.21291,0.17188,0.21437,0.21285,-0.146,-4.098,-8.886,-26.324,NEUTRAL,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,AWAY,2022,2017,2021,5,728,256,true,0.17995,0.17188,0.18366,0.18536,-0.371,-1.349,-6.838,-17.324,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,OVER25,2022,2017,2021,5,520,203,true,0.59615,0.5665,0.57756,0.56799,1.859,-0.149,-2.277,-6.562,POSITIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,UNDER25,2022,2017,2021,5,520,203,true,0.40385,0.4335,0.42244,0.43201,-1.859,0.149,-9.727,-6.443,NEGATIVE,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,HOME,2023,2017,2022,6,984,254,true,0.61992,0.62598,0.60192,0.6226,1.8,0.338,-1.966,-7.0,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,DRAW,2023,2017,2022,6,984,254,true,0.20224,0.22835,0.21398,0.2056,-1.174,2.275,-13.423,0.437,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,AWAY,2023,2017,2022,6,984,254,true,0.17785,0.14567,0.1841,0.1718,-0.626,-2.613,-9.566,-28.626,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,OVER25,2023,2017,2022,6,723,199,true,0.58783,0.61307,0.57488,0.58866,1.295,2.441,-3.48,1.186,POSITIVE,POSITIVE,true,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,UNDER25,2023,2017,2022,6,723,199,true,0.41217,0.38693,0.42512,0.41134,-1.295,-2.441,-8.805,-8.633,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,HOME,2024,2017,2023,7,1238,301,true,0.62116,0.59136,0.60616,0.59678,1.5,-0.542,-2.999,-4.681,POSITIVE,NEGATIVE,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,DRAW,2024,2017,2023,7,1238,301,true,0.20759,0.22924,0.21226,0.21318,-0.466,1.606,-10.579,2.561,NEGATIVE,POSITIVE,false,NEGATIVE,POSITIVE,false,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,AWAY,2024,2017,2023,7,1238,301,true,0.17124,0.1794,0.18158,0.19004,-1.033,-1.064,-13.477,-11.262,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,OVER25,2024,2017,2023,7,922,249,true,0.59328,0.59438,0.57785,0.57861,1.543,1.577,-2.473,-1.743,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,UNDER25,2024,2017,2023,7,922,249,true,0.40672,0.40562,0.42215,0.42139,-1.543,-1.577,-8.768,-8.337,NEGATIVE,NEGATIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,HOME,2025,2017,2024,8,1539,310,true,0.61533,0.59032,0.60433,0.57406,1.101,1.626,-3.328,-7.6,POSITIVE,POSITIVE,true,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
UEFA_96H_SIDE,HOME_ONLY,ALL,ALL,DRAW,2025,2017,2024,8,1539,310,true,0.21183,0.22258,0.21244,0.2236,-0.061,-0.102,-8.009,-10.313,NEUTRAL,NEUTRAL,false,NEGATIVE,NEGATIVE,true,true,false,false,false,false,false,false,false
