fixture_id,provider_league_id,league_name,season,round,kickoff_utc,home_team,away_team,home_goals,away_goals,venue_id,venue_name,venue_city,latitude,longitude,geocode_quality_status,geocode_resolver_version,captured_at_utc,source_class,source_name,source_url,evidence_time_status,usable_for_prematch,window_start_utc,window_end_utc,hourly_points,temperature_mean_c,temperature_min_c,temperature_max_c,apparent_temperature_mean_c,relative_humidity_mean_pct,dew_point_mean_c,surface_pressure_mean_hpa,precipitation_sum_mm,rain_sum_mm,showers_sum_mm,snowfall_sum_cm,weather_code_mode,visibility_min_m,wind_speed_mean_kmh,wind_speed_max_kmh,wind_gust_mean_kmh,wind_gust_max_kmh,wind_direction_mean_deg,research_only,predictive_authority,betting_authority,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1550127,135,Serie A,2026,Regular Season - 5,2026-09-20T18:45:00+00:00,AC Milan,Lecce,3,0,907,Stadio Giuseppe Meazza,Milano,45.464,9.19,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-24T20:17:21Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2026-09-20T18:15:00Z,2026-09-20T21:15:00Z,3,21.8,21,22.7,23.7,76.333,17.467,1005.5,0,0,0,0,3,33400,5.433,5.8,10.2,11.2,258.686,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831004,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-02T14:00:00+00:00,Ham-Kam,Lillestrom,2,2,1177,Briskeby Arena,Hamar,60.794,11.068,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-02T13:30:00Z,2022-04-02T16:30:00Z,3,4.833,4.1,5.2,0.333,38,-8.5,999.233,0,0,,0,1,,9.4,10.9,24.133,26.3,294.334,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831005,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-02T16:00:00+00:00,Molde,Valerenga,1,0,1184,Aker Stadion,Molde,62.738,7.159,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-02T15:30:00Z,2022-04-02T18:30:00Z,3,1.267,1.2,1.3,-3.5,91.333,-0.033,1016.1,1.1,1.1,,0,51,,18.067,19.1,48,48.6,282,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831006,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-03T16:00:00+00:00,Aalesund,Kristiansund BK,1,0,1174,Color Line Stadion,Ålesund,62.472,6.155,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-03T15:30:00Z,2022-04-03T18:30:00Z,3,1.967,1.9,2,-1.6,89,0.333,1002.567,1.1,0.2,,0.63,71,,10.133,11.9,24.833,27,273.998,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831009,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-03T16:00:00+00:00,Sarpsborg 08 FF,Viking,0,1,1193,Sarpsborg Stadion,Sarpsborg,59.284,11.11,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-03T15:30:00Z,2022-04-03T18:30:00Z,3,4.067,2.8,5.3,0.3,77.333,0.433,995.6,0,0,,0,3,,11.267,12.1,25.433,26.6,192.658,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831011,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-03T18:00:00+00:00,Bodo/Glimt,Rosenborg,2,2,1175,Aspmyra Stadion,Bodø,67.283,14.375,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-03T17:30:00Z,2022-04-03T20:30:00Z,3,-1.767,-2.2,-1.4,-6.367,82.667,-4.333,993.167,0.1,0,,0.07,3,,13.033,13.8,30.1,32.4,186,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831012,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-09T14:00:00+00:00,Lillestrom,jerv,4,0,1182,Åråsen Stadion,Kjeller,59.974,11.048,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-09T13:30:00Z,2022-04-09T16:30:00Z,3,6.7,6.4,7,1.333,34.333,-8,975.033,0,0,,0,3,,15.333,16.1,39.233,43.9,321.666,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831013,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-10T16:00:00+00:00,Sandefjord,Bodo/Glimt,1,2,20418,Jotun Arena,Sandefjord,59.131,10.217,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-10T15:30:00Z,2022-04-10T18:30:00Z,3,7.767,6,9.3,2.933,42.667,-4.4,1003,0,0,,0,0,,14.1,16.1,32.633,37.1,298.32,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831014,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-10T16:00:00+00:00,Kristiansund BK,Sarpsborg 08 FF,2,3,19680,Nordmøre stadion,Kristiansund,63.11,7.728,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-10T15:30:00Z,2022-04-10T18:30:00Z,3,3.6,3.1,3.9,-2.333,78,0.1,1002.7,0.6,0.3,,0.21,71,,26.167,27.3,61.8,64.4,284.998,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831016,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-10T16:00:00+00:00,Rosenborg,ODD Ballklubb,1,0,1190,Lerkendal Stadion,Trondheim,63.43,10.395,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-10T15:30:00Z,2022-04-10T18:30:00Z,3,3.767,3.2,4.4,-2.933,77,0.067,999.367,0.5,0.4,,0.07,51,,31.233,32.2,75.367,79.2,275.333,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831017,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-10T16:00:00+00:00,Tromso,Ham-Kam,2,1,19681,Romssa Arena,Tromsø,69.649,18.955,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-10T15:30:00Z,2022-04-10T18:30:00Z,3,0.833,-0.6,2.1,-2.733,76,-2.933,993.233,0,0,,0,0,,7.167,8,29.867,32,67.643,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831018,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-10T16:00:00+00:00,Valerenga,Haugesund,2,1,1203,Intility Arena,Oslo,59.913,10.746,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-10T15:30:00Z,2022-04-10T18:30:00Z,3,8.167,6.6,9.4,3.7,42,-4.067,999.633,0,0,,0,0,,12.2,13.4,28.433,32.4,290.653,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831019,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-10T18:00:00+00:00,Viking,Aalesund,1,0,21732,Lyse Arena,Stavanger,58.97,5.733,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-10T17:30:00Z,2022-04-10T20:30:00Z,3,4.333,4.2,4.5,-1.3,62.333,-2.3,1011.633,0,0,,0,1,,21.733,22.5,43.767,48.2,325,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831020,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-18T16:00:00+00:00,Aalesund,Tromso,2,2,1174,Color Line Stadion,Ålesund,62.472,6.155,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-18T15:30:00Z,2022-04-18T18:30:00Z,3,13.333,11.5,15,11,58,4.967,1016.1,0,0,,0,0,,7.467,8.1,21.233,24.8,305.726,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831021,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-18T16:00:00+00:00,Ham-Kam,Sandefjord,3,0,1177,Briskeby Arena,Hamar,60.794,11.068,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-18T15:30:00Z,2022-04-18T18:30:00Z,3,12,10.3,13.6,9.233,49.667,1.7,1002.567,0,0,,0,0,,6.1,8.7,11.867,13.7,129.657,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831024,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-18T16:00:00+00:00,Molde,Lillestrom,1,2,1184,Aker Stadion,Molde,62.738,7.159,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-18T15:30:00Z,2022-04-18T18:30:00Z,3,12.433,10.7,13.7,12.167,84.667,9.833,1014.733,0,0,,0,0,,1.767,2.8,9.833,14,306.472,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831025,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-18T16:00:00+00:00,Sarpsborg 08 FF,Rosenborg,1,1,1193,Sarpsborg Stadion,Sarpsborg,59.284,11.11,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-18T15:30:00Z,2022-04-18T18:30:00Z,3,7.633,5.2,9.5,4.867,70.667,2.467,1013.967,0,0,,0,0,,7.133,7.7,18.5,22.7,204.36,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831027,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-18T18:00:00+00:00,Bodo/Glimt,Valerenga,5,1,1175,Aspmyra Stadion,Bodø,67.283,14.375,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-18T17:30:00Z,2022-04-18T20:30:00Z,3,6.833,5.5,8.2,4.967,96,6.233,1019.967,0,0,,0,3,,6.767,7.4,12.733,14.8,110.024,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831030,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-24T16:00:00+00:00,Kristiansund BK,Ham-Kam,2,2,19680,Nordmøre stadion,Kristiansund,63.11,7.728,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-24T15:30:00Z,2022-04-24T18:30:00Z,3,9.567,8.4,10.6,6,66.667,3.6,1015.3,0,0,,0,0,,14.433,14.7,31.933,32.8,15.333,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831031,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-24T16:00:00+00:00,Lillestrom,Haugesund,1,0,1182,Åråsen Stadion,Kjeller,59.974,11.048,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-24T15:30:00Z,2022-04-24T18:30:00Z,3,10.133,8.4,11.2,6.3,36.333,-4.4,1003.4,0,0,,0,0,,7.733,10.2,22.9,27,30.808,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831032,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-24T16:00:00+00:00,Tromso,Sarpsborg 08 FF,2,5,19681,Romssa Arena,Tromsø,69.649,18.955,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-24T15:30:00Z,2022-04-24T18:30:00Z,3,2.733,2.6,2.9,0.1,98,2.433,1014.567,0.7,0.7,,0,51,,6.367,7.5,26.533,29.2,201.649,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831033,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-24T16:00:00+00:00,Viking,Bodo/Glimt,2,0,21732,Lyse Arena,Stavanger,58.97,5.733,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-24T15:30:00Z,2022-04-24T18:30:00Z,3,9,8.5,9.5,4.467,62,2.133,1015.6,0,0,,0,0,,18.933,22.8,41.533,45,329.334,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831034,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-24T16:00:00+00:00,Valerenga,jerv,1,0,1203,Intility Arena,Oslo,59.913,10.746,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-24T15:30:00Z,2022-04-24T18:30:00Z,3,11.5,10.5,12.3,7.1,28.667,-6.333,1013.6,0,0,,0,0,,9.833,11,26,26.6,17.704,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831035,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-24T18:00:00+00:00,Rosenborg,Molde,0,0,1190,Lerkendal Stadion,Trondheim,63.43,10.395,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-24T17:30:00Z,2022-04-24T20:30:00Z,3,8.633,7.4,9.8,6.067,66,2.633,1016.9,0,0,,0,3,,5.9,8.6,15.1,17.6,278.302,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831119,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-28T18:00:00+00:00,Lillestrom,Aalesund,2,0,1182,Åråsen Stadion,Kjeller,59.974,11.048,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:08:32Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-28T17:30:00Z,2022-04-28T20:30:00Z,3,6.733,5,9.3,3.233,53.333,-2.167,1011.933,0,0,,0,1,,7.1,8.1,12.867,15.5,6.368,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831131,103,NOR,2022,HISTORICAL_BRIDGE,2022-04-30T16:00:00+00:00,Viking,Haugesund,5,1,21732,Lyse Arena,Stavanger,58.97,5.733,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-04-30T15:30:00Z,2022-04-30T18:30:00Z,3,8.6,8.3,9,3.633,62,1.7,1021.867,0,0,,0,3,,21.1,22.2,45.467,47.9,321.999,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831036,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-07T14:00:00+00:00,Sarpsborg 08 FF,ODD Ballklubb,1,0,1193,Sarpsborg Stadion,Sarpsborg,59.284,11.11,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-07T13:30:00Z,2022-05-07T16:30:00Z,3,16.933,16.2,17.7,12.867,24,-4,1010.867,0,0,,0,3,,9.9,11.5,28.9,33.1,333.476,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831037,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-07T16:00:00+00:00,Molde,Viking,3,4,1184,Aker Stadion,Molde,62.738,7.159,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-07T15:30:00Z,2022-05-07T18:30:00Z,3,5,4.3,5.6,-0.8,58.667,-2.467,1023.133,0.1,0.1,,0,3,,22.833,24.1,58.667,62.6,259,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831038,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-08T16:00:00+00:00,Bodo/Glimt,Lillestrom,1,1,1175,Aspmyra Stadion,Bodø,67.283,14.375,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-08T15:30:00Z,2022-05-08T18:30:00Z,3,2.8,2.5,3.1,-1.633,83.333,0.233,1020.733,1.1,0.5,,0.42,73,,16.133,16.6,38.533,41.8,241.333,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831042,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-08T16:00:00+00:00,Sandefjord,Valerenga,1,3,20418,Jotun Arena,Sandefjord,59.131,10.217,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-08T15:30:00Z,2022-05-08T18:30:00Z,3,11.367,10.3,12.1,7.233,32.333,-4.833,1027.167,0,0,,0,3,,9.133,9.8,25.3,32.4,198.16,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831043,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-08T18:00:00+00:00,Ham-Kam,Aalesund,0,0,1177,Briskeby Arena,Hamar,60.794,11.068,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-08T17:30:00Z,2022-05-08T20:30:00Z,3,8.1,6.3,10.1,4.6,49.667,-2.033,1010.133,0,0,,0,3,,7.467,8.5,12.133,15.1,118.458,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831143,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-11T17:00:00+00:00,Molde,ODD Ballklubb,3,0,1184,Aker Stadion,Molde,62.738,7.159,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-11T16:30:00Z,2022-05-11T19:30:00Z,3,8.267,7.5,8.9,6.633,82.333,5.4,990.267,0.9,0.9,,0,3,,3.667,6.6,17.867,20.5,48.121,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831098,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-12T17:00:00+00:00,Tromso,Valerenga,1,0,19681,Romssa Arena,Tromsø,69.649,18.955,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-12T16:30:00Z,2022-05-12T19:30:00Z,3,1.933,1.8,2.1,-0.633,97.667,1.6,992.1,0.7,0.7,,0,51,,4.967,5.5,16.433,16.9,320.336,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831147,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-12T17:00:00+00:00,Viking,Stromsgodset,0,0,21732,Lyse Arena,Stavanger,58.97,5.733,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-12T16:30:00Z,2022-05-12T19:30:00Z,3,8.667,8.2,9.1,5.5,80,5.333,1006.6,0,0,,0,3,,13.7,16.2,33.467,37.4,248.687,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831044,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-16T16:00:00+00:00,Aalesund,Molde,0,2,1174,Color Line Stadion,Ålesund,62.472,6.155,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-16T15:30:00Z,2022-05-16T18:30:00Z,3,10.533,9.8,11.2,6.033,57.667,2.5,1024,0,0,,0,0,,19.133,19.7,43.567,45.4,31.666,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831045,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-16T16:00:00+00:00,Bodo/Glimt,Tromso,1,1,1175,Aspmyra Stadion,Bodø,67.283,14.375,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-16T15:30:00Z,2022-05-16T18:30:00Z,3,3.567,3.3,3.8,-0.867,65.667,-2.267,1027.5,0.2,0.2,,0,51,,14.067,15.8,35.267,37.4,344.999,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
831046,103,NOR,2022,HISTORICAL_BRIDGE,2022-05-16T16:00:00+00:00,Kristiansund BK,Stromsgodset,0,3,19680,Nordmøre stadion,Kristiansund,63.11,7.728,VERIFIED_LOCALITY_V4,PBK_GEOCODE_V4,2026-09-25T14:09:56Z,HISTORICAL_FORECAST_ASSIMILATION_PROXY,Open-Meteo Historical Forecast API,https://historical-forecast-api.open-meteo.com/v1/forecast,POSTMATCH_FACTUAL_RESEARCH_PROXY,false,2022-05-16T15:30:00Z,2022-05-16T18:30:00Z,3,7.267,6.5,8,1.733,58.667,-0.333,1023.6,0,0,,0,0,,23,23.7,53.4,54,43.999,true,NOT_AUTHORIZED,NOT_AUTHORIZED,false,false,false,false
