fixture_id,kickoff_utc,team_id,team_name,side,pair_candidates,pair_eligible_prior,pair_prior_sample_mean,pair_points_delta_mean,pair_points_delta_min,pair_points_delta_max,trio_candidates,trio_eligible_prior,trio_prior_sample_mean,trio_points_delta_mean,trio_points_delta_min,trio_points_delta_max,line_candidates,line_eligible_prior,line_prior_sample_mean,line_points_delta_mean,line_points_delta_min,line_points_delta_max,anti_pair_prior_count,anti_trio_prior_count,anti_line_prior_count,team_points,team_goal_diff,outcome_known_after_match_only,strictly_prior_combo_history_only,temporal_authority,prematch_observation_time_known,validation_authority,research_only
1531269,2026-04-17T17:30:00+00:00,4256,Grazer AK,HOME,55,55,9.4,0.29,-0.025,0.799,165,165,6.988,0.55,0.0,1.287,3,3,8,0.584,0.184,1.014,1,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531274,2026-04-21T18:30:00+00:00,4256,Grazer AK,AWAY,55,40,10.5,0.214,-0.377,0.676,165,92,7.87,0.42,-0.483,1.076,3,2,10,0.501,0.165,0.837,3,4,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531277,2026-04-25T15:00:00+00:00,4256,Grazer AK,AWAY,55,50,11.42,0.17,-0.456,0.535,165,133,8.579,0.344,-0.726,0.89,3,2,11,0.384,0.122,0.646,5,10,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531278,2026-05-02T15:00:00+00:00,4256,Grazer AK,HOME,55,40,11.575,0.191,-0.013,0.4,165,90,9.1,0.364,0.0,0.959,3,2,7,0.505,0.397,0.613,1,0,0,3,4.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531281,2026-05-09T15:00:00+00:00,4256,Grazer AK,HOME,55,41,12.39,0.208,-0.273,0.469,165,97,9.66,0.363,-0.244,0.998,3,2,8,0.554,0.474,0.634,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531285,2026-05-16T15:00:00+00:00,4256,Grazer AK,AWAY,55,53,12.34,0.167,-0.249,0.397,165,146,9.473,0.304,-0.35,0.793,3,3,9,0.477,0.41,0.548,3,4,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390030,2025-08-03T15:00:00+00:00,601,Austria Vienna,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390035,2025-08-10T15:00:00+00:00,601,Austria Vienna,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390042,2025-08-17T15:00:00+00:00,601,Austria Vienna,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390048,2025-08-24T15:00:00+00:00,601,Austria Vienna,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390053,2025-08-31T15:00:00+00:00,601,Austria Vienna,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390058,2025-09-14T15:00:00+00:00,601,Austria Vienna,AWAY,55,3,5,0.0,0.0,0.0,165,1,5,0.0,0.0,0.0,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390065,2025-09-20T15:00:00+00:00,601,Austria Vienna,HOME,55,13,5.231,0.058,0.0,0.117,165,20,4.7,0.143,0.0,0.244,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390067,2025-09-28T15:00:00+00:00,601,Austria Vienna,AWAY,55,26,5.615,0.126,0.0,0.286,165,56,5.054,0.265,0.0,0.607,3,0,,,,,0,0,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390076,2025-10-04T15:00:00+00:00,601,Austria Vienna,HOME,55,18,6.222,0.116,-0.113,0.46,165,29,5.414,0.193,-0.15,0.565,3,0,,,,,3,6,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390080,2025-10-18T15:00:00+00:00,601,Austria Vienna,AWAY,55,41,6.39,0.236,0.0,0.478,165,120,5.425,0.539,0.0,1.099,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390086,2025-10-26T16:00:00+00:00,601,Austria Vienna,HOME,55,41,7.293,0.178,-0.217,0.75,165,108,6.278,0.322,-0.289,0.967,3,2,4,0.282,-0.269,0.833,5,15,1,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390093,2025-11-01T16:00:00+00:00,601,Austria Vienna,AWAY,55,40,8.025,0.043,-0.25,0.236,165,99,6.919,0.082,-0.318,0.458,3,1,5,-0.388,-0.388,-0.388,10,31,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390098,2025-11-08T16:00:00+00:00,601,Austria Vienna,HOME,55,39,9.026,-0.01,-0.567,0.185,165,100,7.7,-0.081,-0.966,0.354,3,0,,,,,11,44,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390107,2025-11-22T16:00:00+00:00,601,Austria Vienna,AWAY,55,43,9.558,-0.015,-0.483,0.186,165,117,8.017,-0.062,-0.609,0.348,3,1,4,-0.374,-0.374,-0.374,13,54,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390108,2025-11-29T16:00:00+00:00,601,Austria Vienna,HOME,55,43,9.698,0.04,-0.308,0.512,165,111,8.099,0.06,-0.396,0.651,3,0,,,,,12,43,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390119,2025-12-07T13:30:00+00:00,601,Austria Vienna,AWAY,55,41,10.707,0.022,-0.286,0.207,165,105,8.981,0.049,-0.368,0.386,3,1,5,-0.134,-0.134,-0.134,11,31,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390120,2025-12-14T16:00:00+00:00,601,Austria Vienna,HOME,55,43,11.395,-0.002,-0.303,0.171,165,119,9.277,0.016,-0.408,0.517,3,1,6,-0.241,-0.241,-0.241,12,34,1,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390127,2026-02-06T19:30:00+00:00,601,Austria Vienna,AWAY,55,43,11.07,0.103,-0.22,0.883,165,105,9.314,0.194,-0.286,1.079,3,0,,,,,6,15,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390133,2026-02-15T16:00:00+00:00,601,Austria Vienna,HOME,55,53,11.925,0.118,-0.279,0.821,165,148,10.047,0.216,-0.374,1.011,3,1,7,-0.195,-0.195,-0.195,6,14,1,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390143,2026-02-21T16:00:00+00:00,601,Austria Vienna,AWAY,55,43,12.721,0.12,-0.197,0.754,165,105,10.848,0.21,-0.277,0.941,3,0,,,,,6,12,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390147,2026-03-01T16:00:00+00:00,601,Austria Vienna,HOME,55,45,14.667,0.05,-0.229,0.545,165,120,12.625,0.101,-0.312,0.689,3,1,8,-0.022,-0.022,-0.022,6,12,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390154,2026-03-08T16:00:00+00:00,601,Austria Vienna,AWAY,55,53,14.057,0.02,-0.223,0.436,165,164,11.213,0.017,-0.614,0.57,3,1,9,-0.053,-0.053,-0.053,6,20,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531171,2026-03-15T16:00:00+00:00,601,Austria Vienna,HOME,55,45,14.311,0.038,-0.322,0.442,165,120,11.658,0.071,-0.348,0.568,3,2,7,0.029,0.009,0.049,7,13,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531234,2026-03-22T13:30:00+00:00,601,Austria Vienna,AWAY,55,36,15.472,0.039,-0.39,0.331,165,84,12.643,0.071,-0.401,0.526,3,1,4,0.179,0.179,0.179,2,6,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531237,2026-04-05T12:30:00+00:00,601,Austria Vienna,AWAY,55,55,16.164,0.024,-0.259,0.341,165,165,13.4,0.04,-0.53,0.53,3,3,7,-0.011,-0.264,0.324,8,32,2,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531241,2026-04-12T15:00:00+00:00,601,Austria Vienna,HOME,55,28,18.321,0.022,-0.306,0.15,165,56,15.643,0.02,-0.582,0.278,3,0,,,,,6,16,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531242,2026-04-19T12:30:00+00:00,601,Austria Vienna,HOME,55,28,19.071,0.163,-0.051,0.654,165,56,16.286,0.333,-0.023,1.106,3,1,6,-0.595,-0.595,-0.595,1,3,1,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531245,2026-04-22T16:30:00+00:00,601,Austria Vienna,AWAY,55,28,18.071,0.043,-0.26,0.317,165,56,14.732,0.078,-0.26,0.483,3,1,6,0.157,0.157,0.157,2,8,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531250,2026-04-26T15:00:00+00:00,601,Austria Vienna,AWAY,55,42,16.81,0.061,-0.286,0.483,165,99,13.717,0.1,-0.336,0.838,3,2,9.5,-0.012,-0.028,0.004,11,27,1,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531251,2026-05-03T12:30:00+00:00,601,Austria Vienna,HOME,55,53,18.679,0.071,-0.274,0.562,165,152,15.132,0.131,-0.424,0.919,3,1,13,-0.042,-0.042,-0.042,12,37,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531256,2026-05-10T15:00:00+00:00,601,Austria Vienna,AWAY,55,54,19.407,0.09,-0.212,0.558,165,161,15.453,0.171,-0.285,0.896,3,3,7.333,0.255,0.005,0.52,12,28,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531257,2026-05-17T12:30:00+00:00,601,Austria Vienna,HOME,55,48,18.708,0.069,-0.358,0.551,165,130,14.677,0.142,-0.477,0.867,3,2,5,0.517,0.422,0.613,6,23,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390031,2025-08-03T15:00:00+00:00,1394,FC BW Linz,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390032,2025-08-09T15:00:00+00:00,1394,FC BW Linz,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390043,2025-08-17T15:00:00+00:00,1394,FC BW Linz,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390044,2025-08-23T15:00:00+00:00,1394,FC BW Linz,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390050,2025-08-30T15:00:00+00:00,1394,FC BW Linz,AWAY,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390056,2025-09-13T15:00:00+00:00,1394,FC BW Linz,HOME,55,10,5,0.0,0.0,0.0,165,10,5,0.0,0.0,0.0,3,0,,,,,0,0,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390063,2025-09-21T12:30:00+00:00,1394,FC BW Linz,AWAY,55,21,5.476,0.032,0.0,0.067,165,35,5.286,0.057,0.0,0.089,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390068,2025-09-27T15:00:00+00:00,1394,FC BW Linz,HOME,55,20,6.25,0.04,0.0,0.114,165,35,5.714,0.107,0.0,0.321,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390076,2025-10-04T15:00:00+00:00,1394,FC BW Linz,AWAY,55,14,6.857,-0.021,-0.138,0.062,165,20,6,-0.045,-0.183,0.083,3,0,,,,,4,10,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390081,2025-10-19T12:30:00+00:00,1394,FC BW Linz,HOME,55,25,6.6,-0.01,-0.156,0.1,165,45,5.8,-0.004,-0.207,0.096,3,1,5,0.059,0.059,0.059,9,12,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390085,2025-10-25T15:00:00+00:00,1394,FC BW Linz,AWAY,55,38,7.079,0.018,-0.266,0.4,165,85,6.118,-0.039,-0.841,0.533,3,1,6,0.0,0.0,0.0,14,41,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390091,2025-11-01T16:00:00+00:00,1394,FC BW Linz,HOME,55,32,8,-0.009,-0.661,0.295,165,77,6.532,-0.035,-0.81,0.464,3,2,5.5,0.191,-0.035,0.417,15,42,1,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390101,2025-11-08T16:00:00+00:00,1394,FC BW Linz,AWAY,55,39,7.718,-0.017,-0.625,0.226,165,88,6.409,-0.037,-0.72,0.534,3,1,5,0.246,0.246,0.246,19,44,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390107,2025-11-22T16:00:00+00:00,1394,FC BW Linz,HOME,55,38,7.868,-0.011,-0.556,0.307,165,97,6.01,-0.063,-0.745,0.614,3,0,,,,,16,44,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390110,2025-11-29T16:00:00+00:00,1394,FC BW Linz,AWAY,55,39,8.615,0.006,-0.5,0.24,165,92,6.815,-0.016,-0.667,0.44,3,1,8,0.037,0.037,0.037,15,30,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390114,2025-12-06T16:00:00+00:00,1394,FC BW Linz,HOME,55,25,9.04,0.043,-0.203,0.348,165,46,6.913,0.11,-0.215,0.644,3,0,,,,,5,6,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390123,2025-12-14T13:30:00+00:00,1394,FC BW Linz,HOME,55,26,9.692,-0.002,-0.439,0.353,165,48,7.604,-0.036,-0.566,0.427,3,0,,,,,10,15,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390131,2026-02-08T13:30:00+00:00,1394,FC BW Linz,AWAY,55,35,9.343,0.031,-0.373,0.571,165,74,6.986,0.052,-0.579,0.731,3,0,,,,,9,17,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390137,2026-02-15T13:30:00+00:00,1394,FC BW Linz,HOME,55,17,9.824,0.011,-0.348,0.376,165,25,7.32,0.012,-0.537,0.888,3,0,,,,,5,6,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390139,2026-02-22T13:30:00+00:00,1394,FC BW Linz,AWAY,55,15,9.467,-0.07,-0.517,0.147,165,20,7.1,-0.178,-0.654,0.193,3,0,,,,,6,10,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390149,2026-03-01T16:00:00+00:00,1394,FC BW Linz,HOME,55,10,11.3,-0.03,-0.154,0.127,165,10,8.2,-0.051,-0.225,0.143,3,0,,,,,4,2,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390152,2026-03-08T16:00:00+00:00,1394,FC BW Linz,AWAY,55,16,10.75,-0.013,-0.25,0.194,165,20,8.1,-0.029,-0.396,0.24,3,0,,,,,5,7,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531169,2026-03-14T16:00:00+00:00,1394,FC BW Linz,AWAY,55,21,10.143,0.007,-0.209,0.179,165,37,6.919,0.017,-0.269,0.338,3,1,4,-0.052,-0.052,-0.052,4,11,1,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531260,2026-03-21T16:00:00+00:00,1394,FC BW Linz,HOME,55,31,8.742,0.032,-0.198,0.492,165,55,6.273,0.019,-0.489,0.625,3,1,5,-0.112,-0.112,-0.112,12,18,1,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531264,2026-04-04T15:00:00+00:00,1394,FC BW Linz,AWAY,55,35,9.2,0.114,-0.079,0.537,165,71,6.535,0.169,-0.201,0.679,3,0,,,,,6,4,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531268,2026-04-11T17:30:00+00:00,1394,FC BW Linz,HOME,55,38,10.263,0.018,-0.558,0.438,165,90,6.689,0.024,-0.656,0.55,3,0,,,,,13,23,0,3,5.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531271,2026-04-18T15:00:00+00:00,1394,FC BW Linz,AWAY,55,47,10.064,0.124,-0.383,0.529,165,111,6.991,0.265,-0.424,1.162,3,0,,,,,5,5,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531273,2026-04-21T16:30:00+00:00,1394,FC BW Linz,HOME,55,50,10.7,0.133,-0.332,0.765,165,133,7.331,0.264,-0.37,0.927,2,0,,,,,4,5,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531275,2026-04-24T17:30:00+00:00,1394,FC BW Linz,HOME,55,45,10.4,0.086,-0.536,0.676,165,102,7.627,0.176,-0.639,0.854,3,1,4,0.685,0.685,0.685,9,26,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531279,2026-05-02T15:00:00+00:00,1394,FC BW Linz,AWAY,55,53,11.962,0.217,-0.163,0.724,165,158,8.101,0.467,-0.298,1.396,3,1,5,0.815,0.815,0.815,5,3,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531283,2026-05-09T15:00:00+00:00,1394,FC BW Linz,AWAY,55,50,13.12,0.026,-0.459,0.846,165,130,9.138,0.08,-0.831,0.962,3,0,,,,,19,48,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1531285,2026-05-16T15:00:00+00:00,1394,FC BW Linz,HOME,55,55,13.327,0.165,-0.158,0.69,165,165,9.394,0.313,-0.277,0.853,3,2,5,0.756,0.56,0.952,5,6,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390031,2025-08-03T15:00:00+00:00,781,Rapid Vienna,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390037,2025-08-10T15:00:00+00:00,781,Rapid Vienna,AWAY,55,0,,,,,165,0,,,,,2,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390041,2025-08-17T15:00:00+00:00,781,Rapid Vienna,HOME,55,0,,,,,165,0,,,,,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390047,2025-08-24T15:00:00+00:00,781,Rapid Vienna,AWAY,55,0,,,,,165,0,,,,,2,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390054,2025-08-31T15:00:00+00:00,781,Rapid Vienna,AWAY,55,0,,,,,165,0,,,,,2,0,,,,,0,0,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390057,2025-09-14T12:30:00+00:00,781,Rapid Vienna,HOME,55,10,5,0.0,0.0,0.0,165,10,5,0.0,0.0,0.0,2,0,,,,,0,0,0,3,3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390064,2025-09-21T15:00:00+00:00,781,Rapid Vienna,AWAY,55,10,5.6,-0.013,-0.033,0.0,165,10,5.4,-0.027,-0.044,0.0,3,0,,,,,0,0,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390067,2025-09-28T15:00:00+00:00,781,Rapid Vienna,HOME,55,15,6.333,0.026,-0.048,0.119,165,20,6,0.053,-0.063,0.159,3,0,,,,,0,0,0,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390073,2025-10-05T15:00:00+00:00,781,Rapid Vienna,AWAY,55,17,6.294,-0.018,-0.062,0.08,165,33,5.121,-0.049,-0.292,0.155,2,1,4,0.147,0.147,0.147,9,16,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390082,2025-10-19T15:00:00+00:00,781,Rapid Vienna,HOME,55,40,6.3,-0.062,-0.308,0.223,165,106,5.208,-0.109,-0.68,0.495,2,1,5,-0.026,-0.026,-0.026,24,68,1,0,-2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390089,2025-10-26T13:30:00+00:00,781,Rapid Vienna,AWAY,55,19,6.789,-0.058,-0.498,0.222,165,30,5.467,-0.162,-0.708,0.472,3,0,,,,,10,20,0,3,2.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390095,2025-11-02T16:00:00+00:00,781,Rapid Vienna,HOME,55,21,7.524,-0.044,-0.36,0.238,165,35,6.114,-0.09,-0.637,0.481,3,0,,,,,9,21,0,3,1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390097,2025-11-09T13:30:00+00:00,781,Rapid Vienna,AWAY,55,28,8.214,-0.08,-0.79,0.24,165,55,6.691,-0.165,-0.977,0.47,3,0,,,,,16,37,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390104,2025-11-23T16:00:00+00:00,781,Rapid Vienna,HOME,55,12,8.083,-0.01,-0.253,0.377,165,11,7,-0.12,-0.381,0.479,3,0,,,,,7,9,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390111,2025-11-30T16:00:00+00:00,781,Rapid Vienna,AWAY,55,13,8,0.072,-0.267,0.594,165,17,5.824,0.144,-0.582,0.662,2,0,,,,,5,7,0,0,-3.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390115,2025-12-06T16:00:00+00:00,781,Rapid Vienna,HOME,55,17,6.176,-0.049,-0.573,0.381,165,21,4.619,-0.031,-0.721,0.544,2,0,,,,,10,10,0,0,-1.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
1390123,2025-12-14T13:30:00+00:00,781,Rapid Vienna,AWAY,55,18,7.444,0.011,-0.383,0.586,165,24,5.458,0.077,-0.669,1.024,3,0,,,,,6,11,0,1,0.0,YES,YES,RETROSPECTIVE_CHRONOLOGY_ONLY,NO,ASSOCIATION_DATASET_ONLY,YES
