fixture_id,provider_league_id,competition_name,candidate_family,season,round,kickoff_utc,status,elapsed,venue_id,venue_name,venue_city,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,result,evidence_tier,direct_matchday_squad_evidence_possible,direct_minutes_evidence_possible,player_evidence_backfill_eligible,captured_at_utc,source,historical_callup_evidence_possible,nationality_inference_allowed,historical_backfill_only,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1028629,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-08T02:00:00+00:00,FT,90,10546,Estadio de Mazatlán,Mazatlán,16,Mexico,5161,Guatemala,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028630,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-08T16:00:00+00:00,CANC,,19610,Wiener Neustadt Ergo Arena,Wiener Neustadt,1569,Qatar,3,Croatia,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035620,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-09T09:00:00+00:00,FT,90,,,,21479,Slovakia U18,21465,Czech Republic U18,2,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035621,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-09T10:00:00+00:00,FT,90,,,,21474,Norway U18,21466,England U18,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035557,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-09T11:00:00+00:00,FT,90,,,,1551,Lebanon,5170,Vanuatu,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035558,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-09T14:00:00+00:00,FT,90,,,,1537,India,5534,Mongolia,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035622,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-09T17:00:00+00:00,FT,90,,,,19073,Portugal U18,21458,Australia U18,4,2,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1020352,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-09T18:15:00+00:00,FT,90,,Stade de Luxembourg,Luxembourg,1102,Luxembourg,1112,Malta,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028632,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-11T00:00:00+00:00,FT,90,,Estadio Universitario F.C.,Penonomé,11,Panama,5164,Nicaragua,3,2,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028633,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-11T02:00:00+00:00,FT,90,,Snapdragon Stadium,"San Diego, California",16,Mexico,1530,Cameroon,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035623,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-11T10:00:00+00:00,FT,90,,,,21466,England U18,21458,Australia U18,3,2,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028667,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-11T11:30:00+00:00,FT,90,,National Sports Complex Pitch 1,Saint Pierre,1497,Mauritius,5535,Pakistan,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035559,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-11T14:00:00+00:00,FT,90,,,,10963,Uzbekistan U23,10941,Kyrgyz Republic U23,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028634,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-11T14:30:00+00:00,CANC,,,National Sports Complex Pitch 1,Saint Pierre,1511,Kenya,1535,Djibouti,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035624,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-11T17:00:00+00:00,FT,90,,,,19073,Portugal U18,21474,Norway U18,5,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035560,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-11T22:00:00+00:00,FT,90,,,,5168,Trinidad and Tobago,5161,Guatemala,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028631,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-11T23:00:00+00:00,FT,90,346,Estadio Municipal Alcaldesa Ester Roa Rebolledo,Concepción,2383,Chile,2388,Cuba,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1034553,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-12T00:00:00+00:00,FT,90,,Cairo International Stadium,Cairo,1570,Kuwait,1507,Zambia,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035561,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-12T11:00:00+00:00,FT,90,,,,5534,Mongolia,1551,Lebanon,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035562,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-12T14:00:00+00:00,FT,90,,,,1537,India,5170,Vanuatu,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035563,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-12T14:45:00+00:00,FT,90,,,,10950,Oman U23,10943,Lebanon U23,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028635,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-12T16:00:00+00:00,FT,90,755,wohninvest WESERSTADION,Bremen,25,Germany,772,Ukraine,3,3,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035564,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-12T16:45:00+00:00,FT,90,,,,10952,Palestine U23,10958,Syria U23,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035565,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-12T18:45:00+00:00,FT,90,,,,10192,Iraq U23,10938,Jordan U23,2,2,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028636,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-12T19:00:00+00:00,FT,90,1103,Stade Prince Moulay Abdallah,Rabat,31,Morocco,1533,Cape Verde Islands,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028664,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-12T21:30:00+00:00,FT,90,1620,Subaru Park,"Chester, Pennsylvania",5168,Trinidad and Tobago,5161,Guatemala,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035625,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-13T10:00:00+00:00,FT,90,,,,21458,Australia U18,21474,Norway U18,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035626,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-13T14:30:00+00:00,FT,90,,,,21480,Slovenia U18,21476,Poland U18,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035627,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-13T15:00:00+00:00,FT,90,,,,21475,Poland U16,21473,Norway U16,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035566,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-13T16:00:00+00:00,CANC,,,,,8217,Republic of Ireland U21,10173,Gabon U23,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035628,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-13T16:00:00+00:00,CANC,,,,,19071,Italy U18,21461,Bosnia & Herzegovina U18,,,,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035629,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-13T16:00:00+00:00,FT,90,,,,19073,Portugal U18,21466,England U18,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035567,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-13T20:00:00+00:00,FT,90,,,,5530,Curaçao,5539,Puerto Rico,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1034555,10,Friendlies,FRIENDLIES,2023,Friendlies 2,2023-06-13T22:00:00+00:00,FT,90,11976,DRV PNK Stadium,"Fort Lauderdale, Florida",5539,Puerto Rico,5530,Curaçao,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1034556,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-14T08:00:00+00:00,FT,90,1113,Estádio Nacional do Zimpeto,Maputo,1512,Mozambique,1495,Malawi,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035568,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T08:00:00+00:00,FT,90,,,,17973,Romania U17,17939,Austria U17,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035569,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T10:00:00+00:00,FT,90,,,,10339,Latvia U19,10370,Lithuania U19,3,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028637,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T11:00:00+00:00,FT,90,,National Sports Complex Pitch 1,Saint Pierre,1511,Kenya,5535,Pakistan,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035570,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T11:00:00+00:00,FT,90,,,,5535,Pakistan,1511,Kenya,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1016623,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T12:30:00+00:00,FT,90,835,Stadion Gelora Bung Tomo,Surabaya,1571,Indonesia,1562,Palestine,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035630,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T12:30:00+00:00,FT,90,,,,8211,Netherlands U21,21468,Japan U22,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028668,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-14T13:00:00+00:00,FT,90,18519,Sultan Mizan Zainal Abidin Stadium,Kuala Terengganu,1538,Malaysia,5165,Solomon Islands,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1034557,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-14T14:00:00+00:00,FT,90,20219,Wits Football Stadium,"Johannesburg, GA",1534,Togo,1518,Lesotho,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028671,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-14T14:30:00+00:00,FT,90,,National Sports Complex Pitch 1,Saint Pierre,1535,Djibouti,1497,Mauritius,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035571,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T14:30:00+00:00,FT,90,,,,1497,Mauritius,1535,Djibouti,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035572,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T14:45:00+00:00,FT,90,,,,10184,UAE U23,10938,Jordan U23,1,2,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1034558,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-14T15:00:00+00:00,FT,90,,Stade Omnisport de Douala,Douala,1508,Congo DR,1519,Uganda,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035573,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T15:00:00+00:00,FT,90,,,,10333,Finland U19,10361,Estonia U19,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035574,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T16:00:00+00:00,FT,90,,,,10354,Albania U19,20785,Kosovo U19,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035575,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T16:45:00+00:00,FT,90,,,,10937,Iran U23,10958,Syria U23,3,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035576,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T18:45:00+00:00,FT,90,,,,10965,Yemen U23,10950,Oman U23,0,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028640,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-14T23:30:00+00:00,FT,90,1624,Estadio Centenario,Montevideo,7,Uruguay,5164,Nicaragua,4,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035631,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T09:00:00+00:00,FT,90,,,,21475,Poland U16,21473,Norway U16,2,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035577,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T10:00:00+00:00,FT,90,,,,10932,China PR U23,10177,Korea Republic U23,1,3,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028641,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T10:10:00+00:00,FT,90,972,Toyota Stadium,Toyota,12,Japan,5159,El Salvador,6,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1029582,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-15T11:00:00+00:00,FT,90,1244,Rizal Memorial Stadium,Manila,1555,Philippines,1545,Nepal,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035578,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T11:00:00+00:00,FT,90,,,,5170,Vanuatu,5534,Mongolia,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028642,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T12:00:00+00:00,FT,90,348,Workers' Stadium,Beijing,26,Argentina,20,Australia,2,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028669,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-15T12:00:00+00:00,FT,90,3889,Phnom Penh National Olympic Stadium,Phnom Penh,1543,Cambodia,1560,Bangladesh,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1028670,10,Friendlies,FRIENDLIES,2023,Friendlies 3,2023-06-15T12:30:00+00:00,FT,90,,Sân vận động Lạch Tray,Hai Phong,1542,Vietnam,4460,Hong Kong,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035579,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T12:30:00+00:00,FT,90,,,,10959,Tajikistan U23,10934,Hong Kong U23,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035580,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T14:00:00+00:00,FT,90,,,,1537,India,1551,Lebanon,0,0,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035632,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T14:00:00+00:00,FT,90,,,,8182,Belarus U21,21478,Russia U20,5,1,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035633,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T14:00:00+00:00,FT,90,,,,21463,Bulgaria U18,21460,Austria U18,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035581,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T15:00:00+00:00,FT,90,,,,8212,North Macedonia U21,8179,Armenia U21,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035582,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T15:00:00+00:00,FT,90,,,,10172,Egypt U23,20546,Ghana U23,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035583,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T15:30:00+00:00,FT,90,,,,8223,Slovakia U21,16500,Hungary U21,0,1,A,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035584,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T15:30:00+00:00,FT,90,,,,8215,Poland U21,8193,Finland U21,1,1,D,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
1035585,10,Friendlies,FRIENDLIES,2023,Friendlies 1,2023-06-15T15:30:00+00:00,FT,90,,,,8185,Bulgaria U21,8210,Montenegro U21,1,0,H,DIRECT_MINUTES,true,true,true,2026-09-19T14:29:17Z,API-Football /fixtures?league&season,false,false,true,true,false,false,false,false,false,false
