fixture_id,provider_league_id,competition_name,candidate_family,season,round,kickoff_utc,source_status,home_team_id,home_team,away_team_id,away_team,evidence_tier,capture_endpoint,capture_priority,window_id,window_start_utc,window_end_utc,window_max_matches,queue_reason,first_queued_at_utc,last_seen_at_utc,backlog_status,captured_at_utc,attempt_count,last_attempt_at_utc,last_attempt_result,last_error,callup_inference_allowed,nationality_inference_allowed,travel_inference_allowed,appearance_inference_allowed,historical_backfill_only,research_only,operational_betting_authority,creates_signal,probability_mutation,eligibility_mutation,stake_changes,forward_journal_mutation
1484926,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-11T17:00:00+00:00,FT,12514,Netherlands U17,17971,Portugal U17,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1479252,30,World Cup - Qualification Asia,WORLD_CUP_QUALIFICATION,2026,Round 4 - 2,2025-10-11T17:15:00+00:00,FT,1563,United Arab Emirates,1552,Oman,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323325,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 7,2025-10-11T18:45:00+00:00,FT,1103,Bulgaria,777,Türkiye,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323326,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 7,2025-10-11T18:45:00+00:00,FT,14,Serbia,778,Albania,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366300,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 7,2025-10-11T18:45:00+00:00,FT,9,Spain,1104,Georgia,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366301,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 7,2025-10-11T18:45:00+00:00,FT,27,Portugal,776,Rep. Of Ireland,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366302,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 7,2025-10-11T18:45:00+00:00,FT,1101,Estonia,768,Italy,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1479253,30,World Cup - Qualification Asia,WORLD_CUP_QUALIFICATION,2026,Round 4 - 2,2025-10-11T19:30:00+00:00,FT,1567,Iraq,1571,Indonesia,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1472938,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-11T23:30:00+00:00,FT,5533,Grenada,2388,Cuba,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1400027,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T01:00:00+00:00,FT,16,Mexico,8,Colombia,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484927,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T09:00:00+00:00,FT,10370,Lithuania U19,10361,Estonia U19,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484928,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T09:00:00+00:00,FT,21465,Czech Republic U18,22428,Denmark U18,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484929,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T09:00:00+00:00,FT,10354,Albania U19,10377,Republic of Ireland U19,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484930,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T11:00:00+00:00,FT,10374,Montenegro U19,10341,North Macedonia U19,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486582,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-10-12T11:00:00+00:00,FT,27067,Uzbekistan U18,27056,Azerbaijan U18,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484931,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T12:00:00+00:00,FT,21061,Uzbekistan U20,8202,Kazakhstan U21,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126101,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-12T13:00:00+00:00,FT,1507,Zambia,1505,Niger,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323327,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 8,2025-10-12T13:00:00+00:00,FT,1115,San Marino,1106,Cyprus,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484932,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T13:00:00+00:00,FT,10365,Hungary U19,10364,Greece U19,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484933,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T13:00:00+00:00,PEN,21466,England U18,8194,France U21,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484934,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T13:00:00+00:00,FT,10359,Bosnia-Herzegovina U19,10335,Georgia U19,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484935,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T14:00:00+00:00,FT,10369,Liechtenstein U19,10330,Czech Republic U19,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126114,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-12T16:00:00+00:00,FT,1523,Chad,1527,Central African Republic,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323328,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 8,2025-10-12T16:00:00+00:00,FT,1108,Scotland,1100,Belarus,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323329,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 8,2025-10-12T16:00:00+00:00,FT,1098,Faroe Islands,770,Czechia,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366303,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 8,2025-10-12T16:00:00+00:00,FT,1118,Netherlands,1099,Finland,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1351556,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-12T17:00:00+00:00,FT,1112,Malta,1113,Bosnia & Herzegovina,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486426,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-10-12T17:00:00+00:00,FT,1547,Bahrain,27055,Egypt B,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323330,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 8,2025-10-12T18:45:00+00:00,FT,1097,Lithuania,24,Poland,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1323331,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 8,2025-10-12T18:45:00+00:00,FT,774,Romania,775,Austria,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366304,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 8,2025-10-12T18:45:00+00:00,FT,21,Denmark,1117,Greece,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1366305,32,World Cup - Qualification Europe,WORLD_CUP_QUALIFICATION,2024,Group Stage - 8,2025-10-12T18:45:00+00:00,FT,3,Croatia,1093,Gibraltar,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126089,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-12T19:00:00+00:00,FT,1502,Burkina Faso,1506,Ethiopia,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126090,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-12T19:00:00+00:00,FT,1535,Djibouti,1499,Sierra Leone,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126091,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-12T19:00:00+00:00,FT,32,Egypt,1513,Guinea-Bissau,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126113,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-12T19:00:00+00:00,FT,1504,Ghana,1524,Comoros,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126115,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-12T19:00:00+00:00,FT,1500,Mali,1490,Madagascar,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484936,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-13T09:00:00+00:00,FT,10338,Italy U19,10345,Scotland U19,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484937,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-13T10:00:00+00:00,FT,10347,Slovakia U19,10333,Finland U19,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1486563,10,Friendlies,FRIENDLIES,2025,Friendlies,2025-10-13T10:00:00+00:00,FT,22341,Switzerland U18,27060,Ireland U18,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1466848,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-13T12:45:00+00:00,FT,1568,Uzbekistan,7,Uruguay,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126093,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-13T13:00:00+00:00,FT,1496,South Sudan,1534,Togo,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126110,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-13T13:00:00+00:00,FT,1521,Equatorial Guinea,1525,Liberia,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126111,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-13T13:00:00+00:00,FT,1494,Sao Tome and Principe,1495,Malawi,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126112,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-13T13:00:00+00:00,FT,28,Tunisia,1493,Namibia,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484938,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-13T13:00:00+00:00,FT,10936,Indonesia U23,10935,India U23,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1485030,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-13T13:00:00+00:00,FT,22340,Croatia U18,21481,Wales U18,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484939,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-13T13:15:00+00:00,FT,10184,UAE U23,10938,Jordan U23,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484940,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-13T15:00:00+00:00,FT,10954,Qatar U23,10964,Vietnam U23,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1484941,10,Friendlies,FRIENDLIES,2025,Friendlies 1,2025-10-13T15:30:00+00:00,FT,8182,Belarus U21,8219,Russia U21,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126096,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-13T16:00:00+00:00,FT,1518,Lesotho,1522,Zimbabwe,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126098,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-13T16:00:00+00:00,FT,1533,Cape Verde Islands,2995,Eswatini,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126099,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-13T16:00:00+00:00,FT,1497,Mauritius,1526,Libya,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
1126100,29,World Cup - Qualification Africa,WORLD_CUP_QUALIFICATION,2023,Group Stage - 10,2025-10-13T16:00:00+00:00,FT,1530,Cameroon,1529,Angola,DIRECT_MINUTES,/fixtures/players,1,2025_OCT,2025-10-06T00:00:00Z,2025-10-14T23:59:59Z,2,FINISHED_ALLOWLISTED_FIXTURE_INSIDE_FIXED_INTL_WINDOW,2026-09-19T14:40:21Z,2026-09-19T14:40:21Z,PENDING,,0,,,,false,false,false,false,true,true,false,false,false,false,false,false
